mouse_life_stage,Middle aged adult
parameter_id,IMPC_LDT_008_001
parameter_name,Percent time in light
pvalue,0.09327518
analysis_id,560a24q0e2sd2o4
gene_accession_id,MGI:2446274
mouse_strain,C57BL
gene_symbol,Frmpd1
