mouse_life_stage,E9.5
pvalue,0.8343834
analysis_id,kmcl0s969573j63
gene_accession_id,MGI:1924315
mouse_strain,C57BL
gene_symbol,Ints7
parameter_id,MGP_PBI_002_001
parameter_name,Alpha beta T cell percentage
