parameter_id,M-G-P_006_001_026
pvalue,0.2895832
analysis_id,30qm60ykf6489p9
mouse_strain,C57BL
parameter_name,Fusion of vertebrae
gene_accession_id,MGI:1924054
gene_symbol,Kdm4c
mouse_life_stage,Early adult
