gene_accession_id,MGI:3045306
gene_symbol,Exd1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_024_001
pvalue,0.131738
parameter_name,UIBC (unsaturated iron binding capacity)
analysis_id,904d7908gx826e9
