mouse_life_stage,Middle aged adult
mouse_strain,C57BL
pvalue,0.8060272
parameter_name,IgD+ mature B cell percentage
analysis_id,71wb7411b5g081n
parameter_id,MGP_PBI_015_001
gene_symbol,Lpgat1
gene_accession_id,MGI:2446186
