parameter_id,MGP_MLN_006_001
gene_symbol,Arpc5l
mouse_life_stage,Early adult
pvalue,0.8532145
analysis_id,tsee657c476fy4u
gene_accession_id,MGI:1921442
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
mouse_strain,C57BL
