gene_accession_id,MGI:2651854
gene_symbol,Atg4c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ACS_035_001
pvalue,0.1528634
parameter_name,% Pre-pulse inhibition - PPI3
analysis_id,4h41y539v341347
