parameter_id,IMPC_GEL_033_001
pvalue,0.3996104
gene_accession_id,MGI:109356
parameter_name,Tail bud morphology
mouse_strain,C57BL
gene_symbol,Snap23
analysis_id,47170nt6x70grke
mouse_life_stage,Early adult
