gene_accession_id,MGI:2444554
mouse_strain,C57BL
analysis_id,0opo615xv6s1r2a
gene_symbol,Mapkap1
mouse_life_stage,E15.5
parameter_id,IMPC_GEL_057_001
parameter_name,Heart looping
pvalue,0.6857202
