parameter_id,IMPC_CBC_004_001
mouse_strain,C57BL
analysis_id,4d1g97u2y14cpae
gene_symbol,Tiprl
mouse_life_stage,E9.5
gene_accession_id,MGI:1915087
parameter_name,Urea (Blood Urea Nitrogen - BUN)
pvalue,0.05344191
