parameter_id,IMPC_HEM_019_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.09120347
gene_accession_id,MGI:1914515
gene_symbol,Slc39a10
analysis_id,8z9r771606de8p4
parameter_name,Mean platelet volume
