parameter_id,IMPC_IMM_052_001
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.07671895
gene_accession_id,MGI:1917810
gene_symbol,Wars2
analysis_id,op293zuq8gunw71
parameter_name,Eosinophils
