parameter_id,MGP_MLN_001_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Dnajc8
pvalue,0.5524143
parameter_name,Total T cells - % of CD45+
gene_accession_id,MGI:1915848
analysis_id,64ce8uejz763gis
