mouse_life_stage,Middle aged adult
analysis_id,r5691z56081c5sc
parameter_id,MGP_PBI_038_001
mouse_strain,C57BL
gene_accession_id,MGI:1345282
gene_symbol,Slc30a4
parameter_name,Ly6Clow monocyte number
pvalue,0.2266367
