parameter_id,IMPC_EYE_027_001
parameter_name,Persistence of hyaloid vascular system
mouse_strain,C57BL
pvalue,0.8806196
mouse_life_stage,Early adult
gene_symbol,Tox
analysis_id,47753g3c60a5n4y
gene_accession_id,MGI:2181659
