parameter_id,IMPC_IMM_069_001
mouse_life_stage,Early adult
gene_accession_id,MGI:96757
parameter_name,Transitional B Cells (CD21/35 low)
mouse_strain,C57BL
gene_symbol,Lcn2
analysis_id,u901o54g227h3xt
pvalue,0.844378
