mouse_life_stage,Middle aged adult
analysis_id,q0ht0t86x96b359
parameter_name,Effector CD8+ T cells - % of CD45+
gene_accession_id,MGI:1345282
pvalue,0.7134867
parameter_id,MGP_MLN_074_001
gene_symbol,Slc30a4
mouse_strain,C57BL
