parameter_id,IMPC_CBC_053_001
gene_symbol,Trim46
pvalue,0.2706819
analysis_id,884q14e62dm83f5
gene_accession_id,MGI:2673000
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Thyroxine
