gene_symbol,Slc30a4
mouse_strain,C57BL
pvalue,0.7668577
mouse_life_stage,Late adult
analysis_id,iv8q17r2d5vdo4j
gene_accession_id,MGI:1345282
parameter_name,Periphery resting time
parameter_id,HRWLLA_OFD_011_001
