parameter_id,ESLIM_007_001_003
pvalue,0.7946817
parameter_name,Whole arena resting time
gene_symbol,Dnajc6
gene_accession_id,MGI:1919935
analysis_id,o3we5f78703144s
mouse_strain,C57BL
mouse_life_stage,Early adult
