parameter_id,MGP_IMM_070_001
pvalue,0.1504598
gene_symbol,Zfp683
gene_accession_id,MGI:3650254
analysis_id,r2x1pyyh755y57p
mouse_life_stage,Early adult
parameter_name,Total ab T cells - % of CD45+
mouse_strain,C57BL
