mouse_strain,C57BL
gene_symbol,Bcs1l
pvalue,0.4409235
parameter_name,Whole arena resting time
gene_accession_id,MGI:1914071
parameter_id,IMPC_OFD_007_001
mouse_life_stage,Early adult
analysis_id,uv3fzsbd198t4wd
