mouse_strain,C57BL
gene_accession_id,MGI:1914071
mouse_life_stage,E12.5
parameter_name,Coat - hair distribution - head
analysis_id,7t6b6c7tyx2luao
parameter_id,IMPC_CSD_012_001
pvalue,0.7786712
gene_symbol,Bcs1l
