gene_symbol,Slc30a4
parameter_name,Pericardium Morphology
analysis_id,l7556pj17i50tcy
mouse_strain,C57BL
gene_accession_id,MGI:1345282
parameter_id,IMPC_GEL_006_001
mouse_life_stage,Late adult
pvalue,0.9260891
