pvalue,0.436056
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
analysis_id,6x4272dy6fq32un
parameter_name,RR
parameter_id,IMPC_ECG_004_001
mouse_life_stage,E12.5
mouse_strain,C57BL
