parameter_id,MGP_IMM_048_001
mouse_strain,C57BL
gene_symbol,Gpbp1l1
analysis_id,94891l2ro276mv2
parameter_name,Follicular B cells - % of B2 cells
pvalue,0.5341107
mouse_life_stage,Early adult
gene_accession_id,MGI:1924360
