parameter_id,MGP_MLN_009_001
mouse_life_stage,E9.5
pvalue,0.1734659
analysis_id,05602iv9761f537
gene_accession_id,MGI:1917810
parameter_name,Effector Treg cells - % of Treg
gene_symbol,Wars2
mouse_strain,C57BL
