parameter_id,IMPC_XRY_025_001
gene_symbol,Jun
mouse_strain,C57BL
mouse_life_stage,E15.5
pvalue,0.6279983
analysis_id,t0kmr059f054r28
parameter_name,Tibia
gene_accession_id,MGI:96646
