gene_symbol,Slc30a4
Parameter_id,ESLIM_005_001_005
parameter_name,Bone Mineral Content
pvalue,0.962484
mouse_life_stage,Early adult
gene_accession_id,MGI:1345282
analysis_id,86d41r07641d8vx
mouse_strain,C57BL
