parameter_id,IMPC_CSD_036_001
gene_symbol,Atg4c
parameter_name,Startle response
analysis_id,26h5628jthiw2j6
pvalue,0.6950757
gene_accession_id,MGI:2651854
mouse_life_stage,Early adult
mouse_strain,C57BL
