mouse_life_stage,Early adult
analysis_id,954hflv97apg32z
pvalue,0.8651587
parameter_id,MGP_IMM_070_001
gene_accession_id,MGI:95457
parameter_name,Total ab T cells - % of CD45+
mouse_strain,C3H
gene_symbol,Mecom
