parameter_id,IMPC_CSD_051_002
gene_accession_id,MGI:2685277
pvalue,0.4355373
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Hindlimb nail - number
analysis_id,h477171y338flo4
gene_symbol,Zyg11b
