parameter_id,MGP_IMM_131_001
pvalue,0.6562274
analysis_id,451zv5wko926511
mouse_life_stage,Early adult
parameter_name,CD103+ CD11b-low cDC - % of CD45+
mouse_strain,C57BL
gene_accession_id,MGI:1914583
gene_symbol,Stk35
