parameter_id,IMPC_CSD_036_001
gene_accession_id,MGI:99501
mouse_life_stage,E12.5
gene_symbol,Fgb
mouse_strain,C57BL
parameter_name,Startle response
pvalue,0.9253431
analysis_id,gpbh4391934eir0
