mouse_life_stage,Early adult
analysis_id,jktwfygk8fzts7t
parameter_name,Calcium
mouse_strain,C3H
pvalue,0.1813414
gene_symbol,Mecom
gene_accession_id,MGI:95457
parameter_id,IMPC_CBC_009_001
