parameter_name,Naive CD8+ T cells - % of CD45+
gene_accession_id,MGI:2684980
parameter_id,MGP_MLN_076_001
pvalue,0.8402853
gene_symbol,Mms22l
mouse_life_stage,Early adult
analysis_id,n3d8sdqwc524g36
mouse_strain,129SV
