mouse_strain,C57BL
parameter_id,MGP_IMM_007_001
gene_symbol,Ahctf1
pvalue,0.07713988
analysis_id,33vg793hx2d6609
mouse_life_stage,Early adult
gene_accession_id,MGI:1915033
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
