parameter_id,MGP_MLN_071_001
parameter_name,Resting Treg cells - % of CD45+
gene_symbol,Dmap1
mouse_strain,C57BL
gene_accession_id,MGI:1913483
pvalue,0.3215303
analysis_id,2x29sp9z56trf68
mouse_life_stage,E9.5
