gene_symbol,Snap23
gene_accession_id,MGI:109356
analysis_id,l646885gehlih3j
pvalue,0.155365
mouse_life_stage,Middle aged adult
parameter_id,IMPC_HEM_003_001
mouse_strain,C57BL
parameter_name,Hemoglobin
