gene_symbol,Frmpd1
parameter_name,HRV
pvalue,0.5781218
gene_accession_id,MGI:2446274
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_ECG_010_001
analysis_id,f60af715djhthx0
