parameter_id,IMPC_XRY_065_001
gene_symbol,Bcs1l
pvalue,0.118311
parameter_name,Lumbar processes
analysis_id,a8t2o0194f61787
mouse_life_stage,Early adult
gene_accession_id,MGI:1914071
mouse_strain,C57BL
