parameter_id,IMPC_IMM_032_001
analysis_id,4a5e0ai6bo5si14
parameter_name,CD8 CD44+CD62L- T cells
mouse_strain,C57BL
gene_accession_id,MGI:1915087
mouse_life_stage,Early adult
gene_symbol,Tiprl
pvalue,0.313186
