mouse_life_stage,E15.5
analysis_id,96c5s9x4vxp6sif
gene_symbol,Mapkap1
parameter_name,KLRG1+ NK cells - % of CD45+
parameter_id,MGP_IMM_101_001
mouse_strain,C57BL
pvalue,0.5842433
gene_accession_id,MGI:2444554
