mouse_life_stage,E9.5
gene_symbol,Wars2
parameter_id,MGP_PBI_040_001
analysis_id,98k9dgqc826nq95
mouse_strain,C57BL
gene_accession_id,MGI:1917810
pvalue,0.1956299
parameter_name,Eosinophil number
