parameter_name,Naive CD8+ T cells - % of CD45+
gene_accession_id,MGI:2446274
parameter_id,MGP_MLN_076_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Frmpd1
analysis_id,y11w4s366p1374p
pvalue,0.5039972
