parameter_id,IMPC_HEM_019_001
gene_accession_id,MGI:1921688
pvalue,0.8163803
mouse_life_stage,Early adult
analysis_id,dtp10w829axfz5v
mouse_strain,C57BL
gene_symbol,Clvs1
parameter_name,Mean platelet volume
