parameter_id,MGP_MLN_031_001
analysis_id,35uv5ldu1hiyrh0
mouse_strain,C57BL
gene_symbol,Tnfsf10
mouse_life_stage,Early adult
pvalue,0.6231508
gene_accession_id,MGI:107414
parameter_name,Total NK cells - % of CD45+
