mouse_life_stage,E9.5
parameter_id,IMPC_CSD_036_001
gene_symbol,Hspa5
analysis_id,f9fkhjgj7601spr
gene_accession_id,MGI:95835
parameter_name,Startle response
pvalue,0.1819769
mouse_strain,C57BL
