parameter_id,IMPC_XRY_023_001
parameter_name,Ulna
analysis_id,yaf804585741uw2
pvalue,0.5352514
gene_symbol,Rhbg
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1927379
