parameter_id,M-G-P_009_001_003
mouse_life_stage,Early adult
parameter_name,Body weight
gene_symbol,Psd4
mouse_strain,C57BL
analysis_id,k5ua567182098pa
pvalue,0.2636049
gene_accession_id,MGI:2674093
