parameter_id,MGP_IMM_110_001
pvalue,0.524415
parameter_name,Transitional 1 B cells - % of CD45+
mouse_life_stage,Early adult
mouse_strain,129SV
analysis_id,5a4c47f05v3rmsd
gene_accession_id,MGI:99605
gene_symbol,Cntfr
