parameter_id,IMPC_GEL_006_001
parameter_name,Pericardium Morphology
mouse_strain,C57BL
gene_symbol,Frmpd1
pvalue,0.9085516
gene_accession_id,MGI:2446274
analysis_id,8020x6cbax38hb6
mouse_life_stage,Late adult
