parameter_id,IMPC_CBC_024_001
mouse_life_stage,Early adult
gene_accession_id,MGI:1924315
pvalue,0.2519496
analysis_id,aq03kc33630782s
gene_symbol,Ints7
mouse_strain,C57BL
parameter_name,UIBC (unsaturated iron binding capacity)
