parameter_id,IMPC_HEM_030_001
gene_symbol,Cntfr
analysis_id,41h04vovh8t5s96
pvalue,0.4825522
mouse_strain,C57BL
parameter_name,Neutrophil cell count
gene_accession_id,MGI:99605
mouse_life_stage,Early adult
