parameter_id,IMPC_IMM_047_001
gene_accession_id,MGI:104640
mouse_strain,C57BL
pvalue,0.7733621
gene_symbol,Rab17
analysis_id,7159jyx2bf69spz
mouse_life_stage,Early adult
parameter_name,DN CD44+CD62L+ NKT cells
