gene_symbol,Slc30a4
pvalue,0.7148496
parameter_name,DN CD25- NKT cells
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,47n712n2f507928
parameter_id,IMPC_IMM_025_001
gene_accession_id,MGI:1345282
