parameter_id,IMPC_EYE_013_001
gene_accession_id,MGI:1925049
mouse_life_stage,Early adult
gene_symbol,Sla2
pvalue,0.08757177
mouse_strain,C57BL
analysis_id,esm0h93ck3s11t4
parameter_name,Pupil Dilation
