gene_symbol,Frmpd1
pvalue,0.885422
gene_accession_id,MGI:2446274
parameter_id,IMPC_ECH_003_001
mouse_life_stage,Middle aged adult
analysis_id,fyn66d16lwdhn9c
parameter_name,Stroke Volume
mouse_strain,C57BL
