parameter_id,MGP_PBI_019_001
analysis_id,b53gdf73g45z72m
gene_symbol,Amigo1
gene_accession_id,MGI:2653612
pvalue,0.7295881
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Neutrophil percentage
