mouse_strain,C57BL
gene_accession_id,MGI:1332236
pvalue,0.1739125
mouse_life_stage,Early adult
gene_symbol,Cds2
analysis_id,xm7408991fz7nu1
parameter_id,IMPC_HWT_008_001
parameter_name,Heart weight
