parameter_id,JAXLA_CSD_021_001
mouse_strain,C57BL
gene_symbol,Tiprl
parameter_name,Hindlimbs - shape
mouse_life_stage,Early adult
gene_accession_id,MGI:1915087
pvalue,1.447336
analysis_id,30f0mh9lr7j205m
