mouse_life_stage,E12.5
gene_symbol,Bmi1
mouse_strain,C57BL
parameter_id,MGP_IMM_028_001
gene_accession_id,MGI:88174
parameter_name,KLRG1+ CD4- NKT cells - % of CD4- NKT cells
analysis_id,uiemoa6v80791ng
pvalue,0.8879879
