gene_symbol,Frmpd1
pvalue,0.1115794
gene_accession_id,MGI:2446274
mouse_life_stage,Middle aged adult
parameter_id,IMPC_ABR_006_001
mouse_strain,C57BL
analysis_id,67065cf3190s95h
parameter_name,12kHz-evoked ABR Threshold
