parameter_id,IMPC_XRY_066_001
analysis_id,6dh9sjfocl1fdn7
gene_symbol,Bmi1
mouse_life_stage,E15.5
pvalue,0.877434
gene_accession_id,MGI:88174
mouse_strain,C57BL
parameter_name,Sacral processes
